Name,id_Number,gender,height_cm,weight_kg
Andrew Demark,14572200805031326,Male,176,86
Andrew Domingues,11220198301042030,Female,209,47
Andrew Ducharme,85754199904303331,Female,207,119
Andrew Duff,26341199406015104,Male,204,100
Andrew Dyer,85775201702215585,Male,214,69
Andrew Farmer,42985201607274451,Female,182,94
Andrew Fike,28802193709258264,Female,194,99
Andrew Francisco,42255193409113298,Female,184,78
Andrew Frost,63656199103162841,Female,195,87
Andrew Frost,96201195703205623,Male,167,87
Andrew Gardner,64956199608023116,Female,204,94
Andrew Geppert,19129195502038843,Female,217,57
Andrew Ha,38370199803313779,Female,175,90
Andrew Hampton,50534193605299437,Female,158,98
Andrew Holbrook,71610193201172173,Female,216,118
Andrew Houseal,16192198310153651,Female,176,63
Andrew Johnson,77205193906161043,Female,210,79
Andrew Juarez,42698195810149917,Male,155,104
Andrew Lawson,15821199506031811,Male,207,106
Andrew Lawson,27070200609191477,Female,214,58
Andrew Mason,37169202006297399,Female,192,115
Andrew Mccoy,29217194002032301,Male,185,72
Andrew Mitchell,58940197803286832,Male,218,113
Andrew Morasca,68845200005173806,Male,165,57
Andrew Nast,21742193602218947,Female,181,47
Andrew Ritchie,96665197204233351,Female,195,57
Andrew Ritchie,15092200902258079,Female,178,80
Andrew Schroeder,14219199806177343,Male,202,94
Andrew Schwartz,16479201303035618,Female,190,119
Andrew Schwartz,40428192307154580,Female,162,65
Andrew Smith,88513201709103166,Female,209,62
Andrew Smith,66175201202019370,Female,196,64
Andrew Smith,20068193011296442,Female,170,107
Andrew Sparling,61008195702192691,Female,173,53
Andrew Spencer,26364198310198485,Male,170,57
Andrew Spencer,13789195905281226,Male,211,110
Andrew Taque,53829196105299652,Male,204,87
Andrew Taylor,65573198202012178,Female,201,117
Andrew Thao,96142193805137796,Female,212,107
Andrew Walton,11114200612049982,Male,194,63
Andrew Wandler,81393202008064981,Male,218,72
Andrew Weaver,42551196903053761,Male,174,81
Andrew Wells,55727197502093474,Male,195,79
Andrew Wells,70779196503095684,Female,216,45
Andrew Wilson,84676199108203592,Female,201,100
Andrew Wilson,37453200804243478,Female,207,46
Andrew Wilson,80058198211285809,Male,182,69
Andy Didonato,15830200008291153,Female,180,55
Andy Kirk,31978195102139926,Female,171,57
Andy Kirk,31539193506136454,Female,210,61
Andy Northover,14584196310293762,Male,150,113
Andy Northover,57051198001039603,Male,174,68
Andy Ternullo,48013200409156355,Female,164,87
Andy Ward,63917200211168486,Male,215,75
Anette Kyle,84092195803238303,Male,156,60
Angel Anderson,36918200312179415,Male,218,114
Angel Best,20686199710152306,Female,204,58
Angel Culbertson,45066198303302640,Female,174,110
Angel Davis,67393196512198676,Female,158,60
Angel Desrosiers,79052197102122937,Male,156,57
Angel Fields,32260199304035548,Male,156,103
Angel Fields,95326200505291986,Male,218,108
Angel Fish,19047201605162967,Female,198,110
Angel Flanigan,79536195602015892,Female,184,104
Angel Kim,18140195106256217,Male,181,92
Angel Lopez,55723193704192347,Male,190,68
Angel Marks,84847192105239448,Male,165,108
Angel Mccord,46948195512245420,Male,169,49
Angel Nix,24218201909153490,Male,150,118
Angel Prather,15833199707231724,Male,185,119
Angel Sandoval,80189200507195961,Male,173,53
Angel Slater,68010201502117503,Male,181,48
Angel Weaver,28071197710035198,Female,181,92
Angel Yon,88241196811221779,Male,164,55
Angela Bell,32151194603286073,Female,189,98
Angela Blair,36841199708296483,Female,186,79
Angela Blair,16368200106242041,Male,173,112
Angela Branch,87363197406042938,Female,155,105
Angela Brown,28273199904157587,Male,162,100
Angela Brown,49141194202131289,Female,217,48
Angela Cates,93869197410301207,Female,180,75
Angela Cheatham,53008198308199115,Male,157,63
Angela Delgado,14978193012287093,Female,214,76
Angela Dorf,64652193405071914,Female,171,53
Angela Emerson,73821199902267734,Female,153,91
Angela Hall,61235197109282304,Female,171,105
Angela Heyd,38420199012029866,Male,180,103
Angela Jackson,42291196904243063,Male,218,101
Angela Jernigan,26330200111049294,Male,209,97
Angela Katz,26422200003238186,Male,157,108
Angela Landor,74679194604063533,Male,201,109
Angela Laster,57801198802282064,Male,179,115
Angela Marron,29071195102207749,Male,197,63
Angela Mitchel,69297196212145203,Female,196,56
Angela Perkins,31822196108098427,Female,182,67
Angela Rivera,57417200305097576,Male,170,93
Angela Rush,68520195711158774,Female,183,89
Angela Scruggs,41876195001048402,Male,160,103
Angela Smith,62878196501173582,Female,153,119
Angela Smith,43403194507187711,Female,210,60
Angela Smith,52558194504078785,Male,198,68
Angela Stripling,99113198304241250,Male,171,110
Angela Thomas,55668195704178107,Male,218,62
Angela Walters,67495194712142522,Male,196,67
Angela Walters,55286192508122911,Male,189,73
Angela Yarbrough,66256197507209558,Male,208,106
Angela Yarbrough,47101193704206137,Female,168,70
Angela Yusef,66230197510099880,Male,214,78
Angela Zeigler,31430193402239607,Male,216,62
Angelia Finley,39717197607192279,Female,188,109
Angelia Finley,81106198104114469,Male,193,92
Angelica Dardar,82847198803048013,Female,204,115
Angelica Kot,90954192501313090,Female,184,49
Angelica Mcdonald,36939199309263924,Male,208,55
Angelica Vela,13713198212228577,Female,177,113
Angelina Hardie,32655195107262170,Female,189,55
Angelina Kennedy,33907194609256284,Male,169,73
Angelina Kennedy,42566200208081605,Male,161,46
Angelique Freeman,84537192608073616,Female,209,97
Angelique Freeman,99409198603206197,Male,153,117
Angelique Strunk,15357195006033817,Female,169,83
Angelita Brenner,99226201305309541,Male,190,48
Angelita Dieball,83100193101142815,Male,179,96
Angelita Sanders,83568193012114052,Female,152,76
Angelo Burrell,61572196011112914,Female,154,79
Angelo Franklin,41094194808037512,Female,186,108
Angelo Higgins,93654197509295594,Female,212,85
Angelo Plitt,46425193709014296,Female,197,101
Angelo Price,78777194802016958,Female,156,56
Angelo Thomas,83270200412027377,Male,209,87
Angelo Webster,54657195011038764,Male,219,53
Angie Aguilar,88704200903231402,Male,205,115
Angie Aguilar,73400196103133398,Male,206,86
Angie Magan,82594193611264071,Male,153,100
Angie Randall,97499202005284645,Male,186,98
Anibal Mayo,63239193202162241,Male,197,56
Anisa Nenno,90193194703271484,Male,190,116
Anita Black,69541199202084621,Male,203,48
Anita Camacho,44921199611215830,Male,172,78
Anita Dome,55962195911115409,Female,178,65
Anita Fan,11292200703097582,Male,216,52
Anita King,66921197110206577,Male,166,106
Anita Klapp,70578196008059050,Male,187,87
Anita Landis,15688193806173296,Female,195,45
Anita Miller,21544194205077252,Female,215,46
Anita Morris,84710199110081361,Male,173,66
Anita Roughton,15564200302175636,Female,202,75
Anjanette Henry,36416195001058479,Male,207,63
Anjanette Henry,22196198011281648,Female,164,119
Ann Alguire,12965196112205095,Female,192,60
Ann Anderson,98693195705308294,Male,180,101
Ann Aponte,26695193105049035,Male,164,86
Ann Bailey,87721200303011423,Male,178,71
Ann Barr,19723193310056488,Male,184,61
Ann Brandt,98137200906283160,Male,215,80
Ann Brandt,60917193802263486,Female,184,110
Ann Brown,98082193411113789,Female,155,47
Ann Brown,92378195401234467,Male,182,45
Ann Brown,53978193312232149,Male,186,118
Ann Canady,68123195303318715,Male,152,83
Ann Chambers,98855194212292761,Male,151,93
Ann Cleary,69442200603026594,Male,212,78
Ann Cowart,83471201610237856,Female,201,51
Ann Dolan,84667201206131163,Male,174,97
Ann Doyle,40038192907167704,Male,182,112
Ann Eggert,61385194108085952,Male,215,107
Ann Feazel,45506197404162874,Female,174,56
Ann Fehr,61670199008256001,Male,219,105
Ann Fehr,26442196812043327,Male,162,113
Ann Ferrara,35619200406163186,Female,204,119
Ann Floyd,43176194702277094,Female,202,45
Ann Floyd,94871201307069726,Male,173,94
Ann Fournier,55019194210152367,Male,190,53
Ann Heiser,63114192512218999,Female,168,60
Ann Ingram,84850195912199745,Female,164,105
Ann Jasper,36060194406126086,Female,156,55
Ann Lyons,36002193302186691,Female,181,96
Ann Mann,32071195408131947,Male,152,107
Ann Maultsby,13013199002053852,Female,191,50
Ann Mcfadden,61923200207127522,Male,211,70
Ann Nielsen,56161199101251017,Female,172,115
Ann Nielsen,46286194301305233,Female,160,88
Ann Phelps,73228193302136313,Male,213,53
Ann Saucedo,47733199106043387,Female,170,50
Ann Skees,95796200810088279,Male,196,78
Ann Staley,28853197804262571,Female,205,103
Ann Staley,47951194712224762,Male,163,62
Ann Stoner,50808196601284912,Male,205,98
Ann Townsend,25116197903223159,Female,206,115
Ann Vargas,23931201907214986,Male,210,49
Ann Washington,16328194103256361,Female,168,75
Ann Zacarias,78205193003184451,Male,159,100
Anna Agena,11634199109062180,Male,158,108
Anna Agena,87391199704049452,Female,205,85
Anna Beasley,61953195506295052,Male,202,85
Anna Beasley,68447193412314159,Male,150,105
Anna Bradford,70262199310264201,Male,203,55
Anna Burns,28808195406074002,Female,184,46
Anna Campbell,27927198207125196,Female,201,57
Anna Carrithers,34391193510222320,Male,205,106
Anna Casparian,82061200808193598,Male,175,63
Anna Casparian,14039201307042401,Male,150,84
Anna Coleman,40338199104187400,Female,151,75
Anna Davis,58428193606108272,Male,163,71
Anna Dever,31114193610133981,Male,218,71
Anna Duhon,32140195201047688,Female,178,80
Anna Duhon,70280197803018749,Male,163,78
Anna Durbin,26159198805062067,Male,205,61
Anna Galloway,81140201101256831,Male,179,115
Anna Gamboa,71620197507027707,Female,215,48
Anna Gibson,59391199605238443,Male,186,58
Anna Grasso,12137197703128639,Male,188,91
Anna Gregory,17189193102242363,Male,163,92
Anna Gregory,28067195206146791,Female,177,56
Anna Harvey,63465196512113176,Female,165,56
Anna Hooten,50696196007057666,Female,208,46
Anna Johns,38167199105065853,Female,162,52
Anna Johnston,77126194810217744,Female,151,73
Anna Kuter,66190192312042259,Male,171,102
Anna Kuter,10330193505076840,Male,165,69
Anna Lang,53207196210226733,Male,164,100
Anna Martinez,53787195907029131,Female,210,96
Anna Mayer,40394196603127078,Female,157,91
Anna Medina,35669195807037108,Male,161,98
Anna Mitchell,17457201006282759,Male,167,80
Anna Nall,81574195603137140,Female,157,100
Anna Norrod,73672193107202737,Female,218,101
Anna Olive,75250199709294029,Female,176,61
Anna Orourke,54934197108135360,Female,202,72
Anna Portis,58023202006033432,Female,213,72
Anna Reed,14949193508201833,Female,219,63
Anna Renova,57658194812257539,Male,158,91
Anna Robichaux,12692196909118530,Female,188,90
Anna Robinson,75617193211172070,Female,203,64
Anna Robinson,15872195604227703,Male,183,47
Anna Scott,54991198410299618,Male,176,78
Anna Siegfried,51929195411032205,Male,213,117
Anna Soileau,85769196911084434,Male,203,68
Anna Sproul,67807199908183363,Female,218,77
Anna Stalling,74987201501029330,Female,216,65
Anna Taylor,56050198610279587,Male,195,97
Anna Taylor,78191192504098041,Male,195,113
Anna Taylor,60934194006246909,Female,200,106
Anna Vandevelde,78073195804191729,Male,210,97
Anna Warner,15085200603152215,Male,180,57
Anna Whitfield,73234198305306498,Male,188,55
Anna Woolfolk,58551198502135852,Male,208,96
Annabelle Martinez,11606200305293959,Male,150,59
Annamae Spears,29961199904066240,Male,154,69
Annamarie Frederick,17766193201242066,Male,197,88
Anne Baker,31909197803308286,Female,153,63
Anne Baker,53211199210294371,Female,159,69
Anne Copeland,27830195408123036,Female,204,118
Anne Copeland,94402198306102857,Female,178,102
Anne Diehl,96167200202274409,Female,170,92
Anne Duke,36421200406286837,Female,185,60
Anne Fielding,68484200105105672,Female,196,86
Anne Green,77335201709069491,Male,214,47
Anne Green,41624198411256640,Female,181,83
Anne Hoover,13533201807282288,Male,186,76
Anne Hoover,89874195509261652,Female,201,100
Anne Inguardsen,41162197006036247,Male,172,61
Anne Inguardsen,43461201903151991,Male,219,70
Anne Kirk,59448199501267379,Female,162,70
Anne Kramer,24826198805229381,Male,162,85
Anne Leslie,97982193910017999,Female,158,51
Anne Leslie,37397197209086275,Female,186,112
Anne Mcclinsey,68311201807281506,Male,164,68
Anne Mccormack,41408199604175405,Female,207,99
Anne Norman,80311199109275286,Male,219,49
Anne Norman,64887195901035555,Female,154,72
Anne Parry,39223193901284413,Female,151,110
Anne Pullen,67792200011284457,Female,207,62
Anne Schammel,75800194308307247,Male,153,104
Anne Souers,38475192105296344,Female,198,61
Anne Tritto,84995200706125322,Male,158,67
Anne Tritto,16061199704126694,Female,157,86
Anne Vela,58327199010143762,Female,212,74
Anne Wright,10499195502024973,Female,180,119
Anneliese Krock,56858198604143140,Male,181,112
Annette Boyd,65256201610193440,Female,154,70
Annette Boyd,33104201501023630,Female,186,118
Annette Castillo,37615198612241606,Male,193,64
Annette Cronin,79156199705098011,Male,173,96
Annette Eden,36803200412219950,Male,156,80
Annette Eden,20345198404232191,Male,175,47
Annette Francis,52412197306191909,Female,196,48
Annette Griego,71099196912198874,Female,214,60
Annette Mears,92452198302057518,Female,161,92
Annette Muzzarelli,20913200910281354,Female,164,62
Annette Norris,95643200912039858,Male,202,110
Annette Ramirez,78680192608301284,Female,171,104
Annette Rea,46948200405262455,Female,152,112
Annette Rousseau,48276198904298424,Female,165,84
Annette Rousseau,25036201109061740,Female,205,73
Annette Rusert,76165197508309640,Male,199,67
Annette Sikorski,82386194201185336,Female,159,95
Annie Ardoin,18996196711259959,Male,163,59
Annie Benbow,14717193508081416,Female,176,82
Annie Bisono,58684193902234053,Male,153,113
Annie Bosak,81828201004088733,Female,213,77
Annie Bowens,21855198307205552,Female,174,72
Annie Delrosario,13920199008179711,Female,185,85
Annie Flores,51046198709215888,Male,214,113
Annie Jones,91456195209124130,Male,178,101
Annie Landis,78539195305216980,Male,205,79
Annie Leonard,47936198002297238,Male,166,108
Annie Levin,36452192010141606,Female,211,83
Annie Patterson,26319200407121008,Female,200,96
Annie Patterson,71825199004264377,Female,198,110
Annie Pena,33901194012273582,Female,189,106
Annie Plaza,34915194909248387,Male,214,105
Annie Pogue,32231193704163231,Male,183,109
Annie Read,93815192901102092,Male,184,106
Annie Richards,17060200605174522,Male,174,55
Annie Smith,66077194909026038,Male,201,113
Annie Smith,65552196209261248,Female,175,47
Annie Weikel,94756196109286843,Male,195,95
Annie White,46530198602086024,Female,205,108
Anthony Acklin,38304193411115237,Male,174,60
Anthony Andrews,26743195304248741,Male,189,103
Anthony Bernd,97159200205301325,Female,207,59
Anthony Black,61825201604116865,Male,213,59
Anthony Borgman,73307200309124196,Female,186,68
Anthony Boyles,77890202003187675,Female,163,119
Anthony Carabajal,25593201209098264,Female,209,64
Anthony Carabajal,27814201107092966,Male,180,102
Anthony Clemens,13999201908084901,Female,219,66
Anthony Copeland,92231193801035885,Female,219,75
Anthony Cox,92204197602218523,Male,182,104
Anthony Cox,95987193708299237,Female,204,82
Anthony Cullinane,41605193512136894,Female,201,108
Anthony Davis,36962195009177928,Male,193,56
Anthony Davis,75681197111303398,Female,191,103
Anthony Denman,43558195311287740,Male,165,50
Anthony Dickman,10999199406029420,Male,179,70
Anthony Donaldson,75083193512189291,Male,178,104
Anthony Douglass,86451193802161611,Male,150,82
Anthony Dyar,52396194606158208,Female,199,73
Anthony Dyess,16474194206069670,Male,174,112
Anthony Ellison,36677199009204177,Female,210,65
Anthony Evans,29455192511227053,Male,186,96
Anthony Evans,96784198512033996,Male,216,117
Anthony French,71886196703165053,Male,172,72
Anthony Garner,52799198001293955,Male,188,107
Anthony Garton,96531193401319234,Male,208,77
Anthony Gebo,65978199903137950,Male,217,109
Anthony Gleason,57652197409249959,Male,161,67
Anthony Griffen,46511193907102378,Male,178,85
Anthony Griffen,54747198409247648,Female,163,51
Anthony Harrison,16577200103225402,Male,194,57
Anthony Harrison,23422198612268704,Female,177,113
Anthony Hess,30302198507155308,Female,188,79
Anthony Hess,14537195702151872,Female,216,89
Anthony Holladay,27328199703235321,Female,152,59
Anthony Holladay,33506193311082233,Female,199,86
Anthony Howard,85652201406082951,Female,210,110
Anthony Howard,61124197403278016,Female,170,74
Anthony Isacs,18137201206031152,Female,158,49
Anthony Isham,62732200402034388,Male,212,76
Anthony Kerns,59707198407231424,Female,214,102
Anthony King,21961196202043386,Female,208,55
Anthony Knox,71671198611239425,Male,154,55
Anthony Lipps,46379194503264870,Male,176,72
Anthony Maisonet,44349200803083244,Male,207,55
Anthony Mateo,30606200402048278,Male,179,97
Anthony Mateo,38325193810294326,Female,208,109
Anthony Mcclure,53108200512215882,Male,216,98
Anthony Mercado,19206194104205637,Female,154,49
Anthony Miller,58323193004278079,Female,208,67
Anthony Mohamed,55259196805182923,Female,176,47
Anthony Park,73973198103068917,Male,171,69
Anthony Pikula,97997194304029739,Female,217,51
Anthony Rigdon,62563199108103043,Male,192,57
Anthony Rosario,82431200102033713,Female,180,85
Anthony Schell,40434200006133817,Male,165,69
Anthony Smith,19776195606308674,Male,211,114
Anthony Titus,98559201508297075,Female,182,110
Anthony Tusa,41487200804257409,Male,192,116
Anthony Wilkinson,59342193701172802,Male,181,100
Anthony Williford,14593197703013418,Male,180,104
Anthony Womack,57884194903153544,Female,200,96
